238,68941.569,67254.128,59962.391,39629.255,29283.457,29075.743,42118.793,55793.880,68478.799,80755.467,61865.496,44200.734,34623.375,42303.949,94649.073,170842.876,298412.701,393228.311,441498.329,385554.689,269522.488,161618.450,67748.108,24770.019,7391.500,2922.389,2595.683,2364.999,1717.396,2023.745,2427.916,2186.941,1593.012,2020.629,1832.254,1939.630,1726.393,1625.679,1342.946,1728.040,974.890,1336.747,1631.174,1394.390,1121.568,1295.645,1313.333,1058.276,1413.165,1491.719,708.170,1052.064,1086.548,993.210,868.999,1200.435,689.421,841.933,747.819,798.434,806.692,675.144,733.798,652.644,901.199,655.208,654.102,742.724,683.962,472.875,789.800,631.761,629.754,557.502,655.241,503.121,590.501,553.274,672.476,627.484,436.295,745.642,436.747,531.780,474.440,592.156,466.530,554.480,441.831,544.742,575.753,322.489,516.509,560.746,424.365,513.426,640.481,344.178,474.311,455.846,458.055,352.981,332.106,440.696,338.335,414.037,247.658,411.991,488.989,394.408,307.342,300.397,354.877,319.153,491.447,513.483,696.806,727.916,826.796,892.996,859.566,819.387,771.997,674.057,587.797,481.955,406.017,371.986,445.868,733.717,1141.254,1869.150,2575.378,3595.569,4988.556,6285.895,7577.734,9001.118,9321.126,8494.186,7281.732,5986.990,4436.265,2795.520,1541.571,822.040,431.279,345.814,309.809,325.302,229.004,
240,79616.865,64125.146,49681.814,37682.583,41213.243,26331.582,36331.916,52393.838,67106.631,69136.544,77434.337,57867.084,39619.858,33221.819,45541.517,93225.381,189285.527,311765.263,426215.560,468922.306,392867.747,287107.870,150784.079,68643.147,24015.455,6350.459,3615.253,2028.998,1908.555,2051.588,2303.643,2179.918,1612.251,1901.254,1774.412,2130.208,1200.701,1925.595,1515.118,1282.609,1542.108,1322.009,1466.221,1515.324,1203.000,1317.234,1093.001,1382.369,1417.408,1155.565,1266.700,1010.289,814.996,1174.751,1014.936,1130.349,1057.211,759.643,1124.448,882.854,765.727,668.420,854.493,686.139,724.935,681.845,492.670,615.101,587.149,636.111,665.672,642.001,742.595,655.957,646.125,657.841,483.585,616.116,630.289,628.105,557.030,491.661,633.035,412.992,496.669,439.196,414.840,489.813,551.259,630.860,561.595,395.994,398.267,581.594,533.205,410.501,436.181,432.908,505.429,437.537,480.038,362.709,402.103,411.384,378.215,364.097,372.761,316.368,332.581,348.932,419.989,340.565,399.355,405.300,381.084,420.145,512.744,571.464,705.894,814.380,915.040,942.170,908.729,907.035,788.718,683.159,585.481,446.824,403.849,405.370,479.448,794.024,1148.211,1851.034,2992.747,4266.729,6157.850,8178.835,9978.559,10323.682,10299.829,9281.849,8203.516,6645.764,4473.981,2562.215,1443.395,747.543,435.580,327.512,262.769,
242,86128.698,56363.808,45192.640,43918.890,40659.551,27923.042,34763.135,40678.856,48238.837,54498.191,68045.969,64613.982,52766.003,40730.365,28318.217,41186.932,86441.360,185566.401,317708.510,455746.665,484705.437,434840.310,304061.821,176050.656,76606.678,25425.549,6916.943,3273.553,2482.871,2275.735,1678.144,2197.160,2015.079,2149.580,1737.472,1626.892,1795.694,2035.707,2013.008,1647.940,1590.298,1552.552,898.873,798.132,1252.015,1427.986,1292.082,1229.984,1055.915,963.103,1134.793,1008.637,870.909,1019.380,748.107,948.111,561.965,791.874,1099.691,996.320,693.915,766.972,585.730,853.647,630.259,701.950,557.312,480.351,621.866,619.821,662.871,658.361,589.009,652.329,665.426,641.755,496.385,676.240,551.874,466.261,567.600,410.293,497.181,511.971,428.822,397.968,433.681,516.049,371.206,554.918,482.864,514.947,454.187,517.615,561.148,552.418,463.229,383.939,503.004,531.047,486.195,459.857,446.742,452.729,457.104,366.609,383.688,396.820,363.013,417.593,298.736,469.514,433.460,359.442,387.949,337.142,376.913,400.786,532.827,643.347,793.547,831.523,1048.849,1110.142,1063.160,994.375,823.319,661.503,617.743,427.266,366.680,395.085,436.937,607.492,1276.237,2163.137,3410.818,5345.389,7225.957,9019.984,10630.272,11550.077,11972.679,11543.777,8849.106,6814.117,4664.124,2932.824,1938.916,924.237,460.386,
244,67285.984,53263.708,47926.348,57336.180,35699.120,25741.554,23570.310,27542.482,31368.634,39063.839,57828.097,68549.892,62129.024,52538.179,35629.903,26051.527,35233.838,80962.240,180909.583,342257.089,455089.476,495736.751,435715.543,320391.496,186105.615,80092.444,27435.255,5918.404,2738.337,2032.296,2538.115,1527.315,1995.378,2082.076,2335.842,1755.039,1853.546,1688.603,1441.390,1510.160,1401.454,1444.170,1406.595,1028.955,919.121,1642.236,1217.254,1239.508,1014.021,854.475,1060.948,1052.241,1079.313,842.056,869.822,1077.462,827.936,906.940,824.308,975.841,915.414,844.194,722.420,711.536,641.082,606.208,708.367,668.604,698.911,561.464,671.601,613.506,541.409,564.753,605.606,513.750,523.198,487.749,367.997,466.935,650.280,567.390,521.675,541.916,520.715,450.148,514.460,469.596,446.790,462.746,345.632,530.549,527.734,435.924,429.189,508.075,343.773,477.788,358.428,439.889,437.825,453.162,379.985,452.042,325.789,421.494,393.299,334.369,312.487,316.920,281.817,335.860,313.127,316.267,306.242,273.163,342.152,300.913,380.192,472.612,589.986,644.809,752.225,998.515,1029.602,1066.122,1092.779,981.696,796.276,654.070,429.343,370.945,305.269,341.003,444.132,672.891,1274.677,2440.130,3867.263,5483.681,7938.929,9968.638,11845.146,13340.185,12291.305,11175.374,9228.550,7076.181,5733.223,3556.756,1882.067,
246,51417.658,35908.125,58968.610,34107.018,37111.317,29847.460,28994.062,28044.008,28430.577,26886.216,40458.485,56579.791,60653.233,60016.745,41035.420,28927.521,20532.223,32842.034,79113.708,197148.800,329048.005,449260.508,495113.060,441651.626,318980.995,175046.661,77735.647,23302.205,5011.854,2470.981,2048.484,2086.346,1842.863,1559.737,1925.934,1667.133,1245.449,1443.994,1518.955,1357.528,1093.900,1439.662,1213.924,1244.350,1109.304,1602.662,1106.605,943.284,920.656,725.943,811.675,897.637,864.700,639.551,798.270,769.493,859.901,781.600,539.525,856.609,692.494,680.225,639.080,551.610,558.035,468.290,745.943,685.190,618.468,621.732,573.929,552.260,463.927,600.818,486.383,537.499,487.463,576.393,366.950,496.445,436.818,542.751,420.183,512.500,497.569,509.328,515.294,464.864,473.030,526.445,461.952,371.126,487.811,365.213,445.448,436.831,397.224,504.786,462.161,408.518,466.428,404.125,328.994,369.959,443.782,391.237,367.174,387.298,331.643,255.749,314.505,337.471,325.528,324.947,278.948,347.938,352.867,319.174,268.757,353.100,306.959,507.653,577.607,745.599,776.408,980.254,1066.497,984.490,1073.874,854.418,711.652,590.724,429.006,323.921,311.196,361.324,426.750,776.029,1473.874,2468.054,4221.333,6272.095,8231.601,11242.285,12032.188,12763.094,12673.639,11006.140,10224.358,8109.121,5818.089,
248,63928.573,63839.254,52851.630,38587.218,26434.127,24049.045,20731.374,12416.301,25385.765,19741.518,23420.813,36521.287,50165.717,61047.726,48117.905,39409.512,24048.514,16888.947,25658.742,78386.441,171757.519,302412.360,435359.345,492193.046,439473.784,319581.638,190217.993,77249.315,22949.801,5689.725,2421.075,2047.572,1637.343,1251.568,1715.703,1638.870,1420.842,1366.910,1154.096,1112.538,1153.576,1052.471,979.451,978.867,1073.753,767.595,985.166,1127.168,860.703,877.876,568.840,762.796,812.565,890.663,855.415,988.382,632.638,445.644,819.348,601.692,448.695,469.063,681.688,472.716,559.499,624.623,626.833,590.649,569.225,731.765,580.306,403.036,602.976,392.763,606.380,510.786,433.173,539.492,503.083,513.023,399.048,520.582,457.271,333.854,480.066,403.121,469.551,343.401,455.845,506.683,347.505,330.058,461.870,372.615,461.177,347.461,419.599,436.766,365.292,317.756,428.195,344.390,377.846,357.552,297.272,336.240,322.083,278.408,320.837,216.070,309.644,274.314,334.564,307.541,310.202,289.914,262.813,324.418,292.071,244.111,280.934,327.990,397.730,384.919,557.504,769.010,953.416,908.014,1134.761,1062.896,931.964,729.426,625.422,442.910,404.389,314.215,287.628,332.864,402.131,761.371,1414.346,2424.725,3753.443,6362.860,8260.354,10423.488,12184.666,12491.614,13299.012,12676.826,11441.462,
250,36348.776,51764.395,26031.174,27679.911,24168.787,24963.584,15671.436,18292.058,22029.283,16362.416,16104.848,25231.979,32520.981,48598.206,47657.756,46664.355,32214.481,19987.564,14828.411,27689.328,71296.599,160135.185,302685.614,437424.426,471554.855,435059.933,314531.499,169150.695,69432.550,23444.181,4552.649,1895.510,1445.462,2070.823,1521.240,1584.724,1291.944,1423.180,1495.035,933.645,1180.549,1190.772,981.613,717.410,999.073,867.110,1021.816,1000.467,963.026,1036.064,807.881,744.618,618.795,566.405,758.539,660.298,506.886,618.092,673.543,724.654,648.219,610.970,733.074,429.684,620.117,524.895,459.065,461.370,490.401,483.225,456.357,469.615,530.332,484.756,431.734,419.238,460.761,411.620,471.311,432.108,472.275,354.966,507.358,387.790,361.653,451.779,342.296,364.663,346.872,400.017,390.372,278.824,336.252,428.573,411.665,354.617,324.220,286.285,314.652,336.525,275.358,282.535,327.641,297.540,344.737,241.942,287.650,260.415,234.077,304.585,226.059,211.478,278.535,319.667,285.620,265.913,286.033,260.868,199.607,239.135,267.730,280.472,273.692,288.548,302.713,466.874,585.286,760.329,969.588,1050.417,903.923,847.105,783.123,611.979,528.327,373.830,324.611,279.132,286.516,263.639,426.918,693.190,1279.609,2670.241,4236.690,6325.711,8587.414,10304.362,12160.305,13622.772,14443.580,
252,47973.237,34905.811,23729.764,32981.219,24120.740,18451.078,16099.401,21936.192,16536.600,12239.919,11371.487,13753.587,20140.986,32049.133,41950.406,43526.760,39203.075,28751.876,17923.408,13107.915,22851.665,59205.306,160345.747,292089.683,401592.957,466073.540,426764.159,304403.268,166144.850,78028.110,22237.960,4242.888,1674.086,1631.919,1304.805,1046.031,1216.862,1238.349,1302.555,1207.385,1089.297,1119.442,1026.633,727.423,904.235,1046.378,825.071,899.407,726.814,948.989,840.096,782.122,627.413,514.118,541.867,608.104,675.634,420.490,551.253,615.933,593.184,498.100,557.804,550.956,501.790,435.701,438.784,458.843,592.635,462.779,421.944,330.586,363.040,435.192,401.499,398.255,266.308,431.407,380.663,435.928,404.405,379.576,366.123,330.985,245.570,293.227,293.596,308.118,297.365,334.060,324.696,336.839,300.336,285.510,327.989,429.745,356.985,263.714,315.485,238.457,246.041,280.469,218.336,276.216,264.496,234.407,311.914,252.881,206.256,190.475,220.558,250.985,291.788,250.223,267.011,244.296,209.567,241.215,254.210,260.541,171.424,219.280,206.538,190.863,226.686,294.327,356.064,478.029,638.230,727.470,819.110,876.448,894.329,803.010,678.630,571.386,463.672,381.063,265.100,286.045,275.649,303.022,330.930,677.509,1314.725,2557.309,3886.212,5982.805,8280.952,10755.963,13100.329,
254,30443.700,34009.236,31834.305,25389.533,20016.654,17969.676,16570.293,12770.140,15087.200,11583.333,11711.608,11785.981,13431.069,19470.508,28587.742,39045.553,39808.337,34362.637,23715.605,13236.153,9499.139,17529.725,60937.155,147770.247,262030.691,385916.909,448164.660,412184.264,295614.862,178444.716,69607.421,18706.207,4703.209,1484.266,1308.038,1307.261,1177.737,1101.606,1087.299,742.235,858.152,1024.968,879.300,787.450,597.755,780.935,890.911,687.182,711.533,569.230,507.813,720.863,755.893,652.171,671.951,601.135,552.441,665.117,517.131,559.088,459.833,478.917,424.621,513.232,468.387,352.636,386.090,459.171,387.264,444.744,401.060,373.257,231.007,358.995,307.244,367.476,401.047,237.019,314.055,288.048,365.369,243.955,294.244,361.875,256.543,396.350,356.988,266.885,279.951,241.036,252.560,321.019,346.452,287.167,334.495,289.507,247.938,282.535,250.272,289.488,246.045,254.402,235.260,253.712,273.767,227.173,221.437,253.936,234.348,229.555,206.033,251.698,207.945,216.084,225.370,207.307,204.920,183.734,193.905,160.977,216.952,155.486,187.971,182.780,211.570,167.481,204.683,280.828,353.394,433.910,554.090,647.074,782.674,767.437,788.005,702.790,620.330,483.068,433.117,304.414,270.926,205.693,187.307,225.925,282.582,595.342,1167.195,2225.077,3597.652,5599.992,8000.753,
256,31388.900,38469.266,30484.837,25021.303,15727.722,15384.177,15399.991,13941.342,9971.514,9969.566,10071.597,7092.398,9275.059,10517.355,17384.569,27565.747,33255.225,33697.311,29509.592,19139.156,10454.830,8551.092,19546.989,58655.148,136481.473,257519.403,365070.477,428149.848,384403.160,288024.446,147297.302,56614.102,18106.854,3436.935,946.213,807.774,1028.117,1001.465,808.023,588.796,593.021,652.414,888.258,744.759,632.296,615.062,478.680,490.527,516.246,650.057,575.672,474.391,570.057,517.783,373.284,497.150,556.941,479.216,420.874,414.892,525.795,496.856,400.974,368.903,420.233,390.871,310.687,374.791,348.876,321.182,297.540,334.357,229.365,263.300,297.966,377.251,319.176,159.227,284.192,283.345,304.773,286.235,267.134,254.485,351.675,299.946,261.347,262.579,205.982,280.791,260.167,209.442,269.393,260.592,245.224,267.131,237.145,255.803,255.379,222.797,218.414,238.807,216.165,264.838,196.493,181.487,207.111,202.176,192.800,178.374,174.682,184.124,152.407,181.182,173.677,183.017,138.963,180.100,152.370,155.374,145.209,175.116,157.488,168.272,173.559,151.930,157.846,188.152,232.802,283.153,333.669,444.840,517.968,565.604,668.531,713.806,756.769,657.016,561.910,428.083,353.854,273.794,213.837,183.044,197.507,225.012,307.990,531.754,1079.146,2124.139,3597.065,
258,36628.851,32388.946,25969.950,20285.311,13933.648,12201.105,16078.299,13029.860,8409.944,8281.948,3807.611,5391.739,4684.048,5051.477,9639.616,15235.735,22556.542,27856.047,30800.322,24435.275,15743.894,9575.763,6404.355,15406.888,51424.445,131318.650,235553.686,361276.420,412108.612,383767.925,257386.022,133083.428,60423.879,17653.003,3451.088,1076.336,1050.563,782.289,636.258,839.876,831.975,680.487,826.068,544.592,694.312,527.608,585.243,547.027,551.835,564.375,448.222,467.696,367.779,444.555,443.231,550.964,485.895,373.460,331.807,411.942,382.295,324.331,323.275,239.969,397.980,321.795,211.403,332.439,273.745,263.807,339.911,247.595,342.554,279.756,300.746,276.714,286.760,280.667,329.508,276.036,243.728,275.509,272.780,221.258,268.798,237.235,221.867,249.328,219.121,212.988,199.674,192.422,258.074,259.028,258.477,209.974,206.208,239.741,206.261,212.982,214.596,159.262,163.038,180.674,180.492,144.340,138.606,193.810,142.983,155.279,154.746,133.412,129.008,141.080,162.228,188.534,161.146,142.058,170.309,133.903,116.121,134.541,165.457,149.173,125.249,181.917,137.626,160.007,128.811,171.360,165.444,215.917,288.556,358.011,497.374,580.788,663.408,761.981,728.462,624.015,482.394,356.416,268.602,206.339,206.076,156.113,158.769,192.941,235.590,452.867,978.389,
260,32475.597,24720.981,16031.599,16920.638,19285.521,14000.910,11646.415,6095.921,10906.233,7067.105,6506.916,4805.171,3512.401,3196.023,4044.372,7400.764,12581.512,19666.220,24439.047,25511.213,20950.979,13043.151,6900.514,5109.337,13403.546,46942.589,113319.185,228551.397,344535.011,406587.758,351227.529,239546.749,145486.433,60957.920,16933.158,3654.491,1250.731,788.076,811.426,586.354,436.161,679.170,521.818,541.315,577.863,578.965,558.359,614.180,446.266,417.998,366.710,410.744,450.425,339.242,280.888,372.128,396.145,258.510,413.479,354.789,434.551,292.238,309.612,286.374,327.671,253.449,203.451,252.392,212.775,250.948,239.879,208.076,219.917,237.919,180.511,224.387,209.491,225.474,265.757,211.667,237.662,214.052,245.218,209.127,229.517,206.958,192.555,211.746,217.042,211.674,234.598,191.859,201.738,172.578,209.573,205.084,204.617,144.670,199.136,174.306,138.156,144.775,118.576,186.665,176.419,111.566,145.232,136.266,123.578,187.815,145.900,159.107,155.578,144.145,143.764,131.233,150.730,161.806,153.442,156.529,108.373,130.335,115.493,140.337,116.681,128.451,122.101,130.148,117.215,119.584,145.522,116.380,148.019,196.422,266.923,358.549,480.460,568.678,681.846,675.032,611.703,534.165,442.449,285.167,225.812,178.205,147.259,161.144,162.682,132.747,214.666,
262,23715.645,18810.105,13877.947,11933.656,14847.040,14420.489,5178.795,6678.805,8590.030,6101.485,5730.341,5797.406,4217.191,2820.813,2787.999,3479.319,7302.238,12696.440,19101.189,23259.817,21858.882,17619.734,10195.502,6142.171,4535.381,14577.617,44837.126,116946.562,230016.752,340846.560,367280.752,309638.419,236321.051,127084.118,52049.010,16128.838,2987.146,668.659,696.215,724.056,538.576,571.779,505.838,468.823,547.583,504.857,528.089,515.411,386.748,429.582,456.933,362.248,393.071,404.243,295.212,299.865,293.834,317.615,287.158,343.184,292.357,294.361,287.766,267.614,209.368,312.171,210.670,230.699,255.265,280.105,194.409,212.890,222.830,244.921,173.512,220.992,183.822,190.448,188.512,191.945,228.419,201.713,155.847,192.452,113.375,131.336,158.805,184.142,133.558,166.846,182.220,151.943,163.237,134.571,176.857,196.350,166.688,161.033,130.570,174.659,153.907,107.817,143.947,150.143,160.994,113.067,155.711,135.477,114.669,154.009,133.020,116.576,116.465,122.959,117.651,123.243,113.192,116.358,116.927,121.366,123.235,117.681,122.170,95.062,110.774,98.437,102.854,106.586,114.910,98.216,113.799,90.121,98.409,113.840,159.170,212.665,290.758,409.065,524.527,612.318,638.781,581.884,514.370,436.182,326.349,251.753,168.318,151.616,133.403,119.057,117.406,
264,14000.301,15280.739,16826.918,11954.586,13102.704,10266.147,10670.522,8978.590,5799.393,5645.445,4010.261,4714.938,4272.339,2561.147,2408.498,2353.252,3723.309,6916.059,11845.578,17326.671,21487.997,19747.730,14458.929,8692.576,4552.365,3954.057,12751.882,43628.761,113134.198,221157.435,316606.032,333620.667,312505.323,220689.379,124422.898,54658.742,14453.418,2611.371,730.030,613.238,379.602,473.018,545.931,474.714,440.459,422.504,399.868,360.608,408.604,303.986,382.112,361.680,315.533,290.799,280.808,200.964,347.754,245.646,248.874,277.781,261.399,300.365,216.705,331.585,214.247,187.996,205.691,223.407,176.334,225.983,158.773,186.427,196.986,224.307,191.463,221.338,169.687,178.779,164.359,178.645,199.642,188.832,150.949,155.054,186.039,114.127,141.251,152.332,163.989,147.696,155.628,181.588,167.162,161.947,111.679,135.058,144.699,145.725,133.288,144.639,144.072,113.379,147.296,121.515,115.988,124.943,114.161,91.968,114.649,128.072,114.578,97.154,97.704,97.729,113.709,99.665,99.775,104.515,92.797,78.748,116.092,112.567,106.270,87.962,123.258,86.617,92.530,85.648,123.443,97.964,92.387,79.313,98.830,83.888,89.562,119.738,159.217,226.677,292.659,409.468,532.078,569.142,560.201,555.171,513.352,425.781,295.415,213.089,159.268,146.022,107.318,
266,17941.475,17299.794,15102.157,9555.556,9986.084,12039.988,9608.688,8608.761,6547.046,3707.355,4376.456,4000.008,3556.990,2551.921,2449.584,1704.880,1867.099,3575.728,6387.756,11632.797,16741.631,19922.111,16888.342,13076.787,7112.963,3572.952,3666.389,11883.989,40682.142,107427.461,209314.403,285227.215,326188.669,293230.043,217302.825,127395.621,50849.797,12990.940,2801.113,696.872,414.020,405.675,433.215,413.237,534.512,294.319,265.164,332.318,313.059,368.811,314.701,311.489,243.323,345.822,277.310,315.837,253.526,266.433,197.920,264.565,224.827,219.049,199.892,255.938,231.770,219.235,150.345,190.099,162.738,200.154,167.274,206.462,117.954,205.957,147.792,159.428,165.416,139.828,149.238,157.087,146.302,131.644,141.022,137.301,133.854,176.143,168.857,132.554,142.084,100.935,115.834,132.383,138.038,118.513,123.453,123.689,131.399,125.547,116.443,102.752,137.300,129.456,141.289,126.216,95.637,129.317,102.573,106.446,102.654,86.346,67.276,107.445,100.231,81.666,94.372,95.509,83.549,87.608,89.866,96.989,77.999,95.273,93.010,101.727,100.937,73.370,90.863,105.676,99.698,92.399,83.818,89.250,73.684,87.770,72.327,89.370,79.477,110.243,162.616,251.089,318.759,424.819,506.921,555.950,577.295,465.239,417.258,318.815,250.861,199.343,145.528,
268,13814.577,14296.500,14904.492,9220.749,11921.729,8223.918,6661.329,7725.031,5157.199,5472.981,2446.775,3006.331,2856.290,2487.225,2058.193,1872.445,1648.780,2120.204,2861.318,6573.703,11169.434,14854.242,17832.044,15264.924,11132.213,5912.731,2999.458,3344.575,11507.972,36592.412,104482.868,190842.233,267627.198,303293.858,282414.899,216734.235,117540.714,44194.804,12917.258,2115.376,578.391,410.386,319.710,412.893,434.872,280.605,398.053,369.964,268.209,321.490,273.229,273.689,261.880,267.553,205.329,218.521,195.600,214.396,238.171,248.997,214.031,162.806,223.445,193.798,193.608,180.373,167.928,170.818,116.413,208.999,176.713,138.962,138.822,165.759,172.899,105.643,144.663,160.628,151.795,145.871,150.550,124.409,139.602,131.839,132.405,106.292,113.830,158.676,134.652,133.674,118.850,108.342,121.184,132.325,105.290,105.245,111.432,88.622,119.166,103.333,115.145,109.191,105.637,92.812,104.238,99.206,92.286,95.046,122.867,101.065,90.077,91.067,85.121,75.494,91.251,91.279,64.206,82.461,91.688,96.635,79.323,91.276,83.540,69.779,65.148,93.148,70.828,73.808,76.802,81.357,75.539,62.998,74.453,76.770,62.652,72.276,79.790,76.235,107.308,117.331,172.353,243.523,315.581,435.758,489.829,494.813,511.789,445.664,398.985,286.318,223.729,
