238,84541.351,65597.109,58171.093,31132.933,43874.346,40034.076,46098.665,59652.645,72595.666,67645.074,59802.410,41081.020,33291.276,37896.908,85083.412,157484.841,243519.572,319120.067,346875.581,311558.028,206661.860,127359.710,52087.785,18913.280,5489.927,3106.732,1854.081,2691.026,2283.674,1980.510,2114.095,1994.096,1535.355,2048.290,1626.867,1822.365,1184.541,1483.159,1018.385,1558.415,1572.988,1515.459,1498.263,1293.403,1369.858,1193.689,1115.584,1193.072,1571.269,1648.648,1256.143,1112.231,914.698,694.262,890.528,771.136,1311.932,942.801,910.861,736.480,867.729,737.186,791.304,735.397,549.186,702.362,526.738,685.558,445.214,695.468,504.144,517.152,695.407,592.588,474.145,557.473,423.834,437.715,533.073,571.896,474.839,457.142,577.030,594.579,586.262,420.475,501.847,457.342,547.154,472.129,453.254,559.656,538.373,532.403,471.653,371.112,517.132,535.463,470.823,465.334,438.939,484.509,351.744,413.752,445.742,462.317,375.563,328.716,400.175,300.283,388.250,264.613,445.496,438.102,503.970,502.636,578.341,674.282,861.285,881.050,1005.402,889.647,719.113,692.613,535.732,523.699,418.206,383.959,429.752,504.391,922.519,1401.475,2233.691,2872.380,3772.854,5235.051,6661.337,7324.046,6971.446,6492.472,5542.445,4259.260,3130.264,2140.533,1098.603,743.903,393.955,371.962,275.012,345.293,338.734,
240,59004.016,52483.530,42789.541,35331.042,40838.971,38959.352,39516.188,51486.404,60448.367,75577.579,72002.429,63193.131,42340.203,29389.601,42998.964,87651.055,163367.738,262878.763,349713.038,367964.563,306056.120,227360.554,118705.824,53144.251,18237.619,4911.704,2240.128,1830.957,2528.321,2225.719,1839.457,2146.605,2210.439,2298.395,2313.004,1698.362,1711.227,1689.434,1536.570,1356.623,1959.858,1291.396,1222.095,1121.380,1044.337,1214.414,1039.710,1025.115,1046.205,1294.238,959.556,1103.480,1246.224,896.591,1003.995,795.194,747.316,1013.835,746.877,816.008,867.219,652.060,742.206,871.557,798.850,733.945,759.390,663.483,705.000,442.475,649.833,629.391,602.038,543.480,386.041,544.360,583.822,545.512,637.686,499.590,527.567,610.658,585.685,568.980,433.416,464.280,469.875,547.433,574.375,519.600,428.212,571.478,522.631,600.326,526.042,409.671,506.649,518.410,382.980,549.327,404.837,510.348,496.678,408.197,362.831,426.104,292.505,382.504,405.122,409.541,369.693,315.663,401.680,482.694,338.982,482.552,447.035,585.430,692.915,922.162,962.157,960.198,925.448,862.967,733.946,736.309,566.667,338.868,319.138,341.395,429.307,562.422,1035.125,1536.955,2293.142,3805.861,5452.804,6570.143,7034.009,7672.032,7386.705,6808.012,5910.006,4652.272,3246.625,2143.403,1339.365,644.716,382.127,410.373,312.912,
242,65290.844,56078.735,55533.298,54067.971,41776.890,37148.755,36389.178,40686.781,47833.569,65195.531,71750.118,68602.180,54942.253,38562.268,28113.802,35420.229,81418.531,162146.929,264639.499,346480.912,373021.722,340992.108,231477.927,136869.764,62151.991,19066.947,4990.688,2514.611,2663.678,2139.555,2280.790,2104.565,2336.980,2224.757,1582.273,1803.289,1823.802,1913.743,1657.190,1717.316,1310.394,1344.882,1105.511,1532.074,841.428,1023.255,1519.545,1069.865,1126.869,1030.888,1284.823,1028.357,845.645,928.096,830.124,965.474,697.158,802.359,823.452,845.989,872.418,825.100,817.297,788.582,728.597,544.641,584.584,794.544,598.378,565.924,609.107,687.659,509.078,718.521,527.566,655.521,558.459,567.261,673.194,548.013,370.175,427.076,645.272,504.822,443.846,693.043,639.774,603.858,472.061,475.166,561.788,599.414,504.130,514.209,427.668,440.867,416.904,556.539,361.886,331.936,426.118,523.019,540.984,415.032,449.841,366.602,489.423,472.886,352.833,320.217,357.450,376.966,398.716,320.248,348.547,405.751,437.516,513.269,511.931,584.009,825.182,915.611,1053.790,1096.124,998.373,920.333,827.155,677.751,612.361,402.423,395.280,343.918,463.901,596.283,929.411,1912.012,3021.082,4185.123,5267.571,6672.928,7863.653,8082.952,8552.199,7846.582,6640.702,6069.220,3802.681,2346.784,1409.827,769.839,603.625,
244,77103.021,59802.582,64592.629,49813.577,47840.952,27322.517,16525.741,28744.220,29632.230,47213.209,62096.581,75568.551,66653.647,52596.879,34433.678,24356.784,31749.881,76082.390,153900.079,251484.040,341398.474,381257.687,344831.788,247121.423,146157.598,59249.461,18866.727,4229.859,1744.318,2311.780,1703.289,1739.890,1522.460,1657.897,2280.950,1218.864,1085.424,1536.921,1773.615,1725.159,1379.061,1290.710,1446.584,1240.889,1524.102,1557.985,1238.856,815.170,1234.217,978.259,770.165,974.188,1139.900,823.030,1017.459,984.380,903.126,919.212,802.622,889.433,576.677,950.055,844.110,678.492,626.072,737.302,662.055,515.469,593.609,756.758,578.083,717.180,458.914,516.807,542.876,604.354,667.077,464.698,556.035,569.474,515.483,528.312,532.132,424.266,378.525,481.813,556.210,468.086,467.041,485.327,618.854,524.044,502.471,399.454,411.513,427.100,362.824,481.170,318.976,363.001,474.498,345.736,395.688,483.150,310.464,373.109,417.377,355.011,294.153,374.514,334.267,278.221,369.797,275.262,291.479,406.157,393.934,386.544,416.599,408.850,598.494,716.186,870.971,957.375,1053.402,1014.363,1046.487,979.023,816.859,593.094,469.340,361.475,311.242,343.229,431.942,642.326,1174.966,1753.078,2757.636,4093.465,5723.593,6894.076,8369.401,9213.045,9013.945,10122.676,7547.090,5566.333,4185.939,2693.386,1807.709,
246,52426.154,55597.099,46143.101,50404.994,37934.449,29582.359,37715.694,21440.019,30780.565,33847.898,43616.288,63795.103,65730.394,62899.702,46652.122,28144.816,19737.419,29276.977,64271.053,144880.923,246825.816,332153.220,379731.481,342966.929,252562.656,135636.794,58394.393,14852.292,3833.469,2283.020,1597.054,1434.472,1508.385,1106.136,1251.208,1122.764,1336.786,1089.761,1407.535,1201.914,1487.200,1331.245,1493.074,965.223,919.270,1089.989,1038.165,1328.157,872.483,1088.695,1310.252,894.228,649.420,1069.103,1247.097,792.353,680.116,807.468,973.493,544.721,835.922,826.042,557.130,593.262,749.101,532.489,601.334,709.586,610.725,695.926,667.628,648.739,421.596,391.682,658.720,635.978,534.098,449.284,518.796,382.362,560.604,528.040,465.433,514.287,457.964,404.041,399.145,398.202,530.049,488.397,484.995,501.092,426.285,457.719,415.039,426.541,555.531,293.020,486.232,364.905,367.292,372.234,272.272,422.237,335.496,394.744,265.607,324.985,340.367,335.447,313.785,330.318,330.299,276.494,293.961,356.073,323.675,304.428,328.951,305.418,358.448,448.554,624.806,829.462,795.567,973.428,1146.007,1129.396,983.259,920.232,651.402,505.755,418.349,326.008,297.919,295.163,412.300,612.984,1003.111,1790.725,2796.265,4168.677,5902.701,7790.147,8905.422,10815.166,9652.056,8600.113,7434.496,5763.120,4797.806,
248,58415.611,51090.247,47319.899,25714.204,29934.611,31766.497,31727.528,19124.508,21949.185,21335.981,26887.166,37960.903,54728.413,60156.661,55997.811,41284.250,24230.594,15062.601,22510.569,58845.473,132811.819,226434.530,326103.658,366212.022,353236.555,248673.171,142437.512,53796.883,16143.259,4547.422,2125.803,1461.225,2094.706,1593.927,1396.921,1497.578,1182.627,1407.843,984.147,1048.634,1111.259,1287.704,1252.299,875.927,1024.743,871.110,1056.748,1142.487,999.511,930.641,1133.437,819.428,980.803,690.131,879.690,584.328,775.220,754.053,643.037,708.622,828.092,630.118,583.463,459.602,697.367,544.011,564.919,610.724,478.466,622.765,505.475,393.153,442.955,467.188,388.002,361.117,444.393,497.231,427.035,477.846,462.045,427.094,339.874,436.678,398.355,351.407,424.330,402.582,351.881,477.427,370.719,442.671,475.148,409.936,464.397,449.080,365.788,418.572,439.703,454.858,307.042,319.410,293.031,421.565,257.949,327.028,270.046,250.124,257.465,293.279,317.327,235.623,335.077,333.165,281.054,253.263,264.424,264.343,305.792,215.244,279.575,296.277,386.361,437.230,554.509,731.429,954.816,985.944,1128.140,1015.151,914.167,751.907,570.448,482.207,322.604,298.185,293.367,310.416,400.637,492.849,1040.419,1795.770,2855.409,4516.869,6202.609,8643.147,8862.894,9543.076,9576.577,8969.993,8295.535,
250,37896.214,49558.576,40720.795,22976.854,33118.961,27295.232,20761.666,20007.248,18732.337,14533.176,14912.291,32252.529,40435.754,44886.802,52770.984,45632.626,34089.402,19961.924,13870.782,20941.906,56743.067,116950.589,227661.430,311713.116,368859.098,325249.423,241564.105,122635.875,53794.307,14780.594,3787.449,1551.005,1608.993,1566.827,1922.515,1352.315,1278.731,1213.948,1214.761,1388.309,1142.932,1095.665,849.628,1043.400,853.981,871.144,1009.677,888.840,919.113,786.750,854.975,871.046,654.906,784.176,644.405,621.630,778.525,651.918,730.907,716.904,592.346,477.691,465.287,598.260,300.553,446.475,471.940,365.457,395.359,357.730,435.372,504.378,434.255,494.178,408.423,436.769,290.814,473.170,426.373,485.036,388.359,435.669,380.696,314.341,363.620,378.829,383.400,436.718,327.371,343.439,430.550,412.109,446.593,435.182,473.304,299.500,319.301,365.902,303.276,398.589,276.106,244.768,259.071,269.847,260.307,276.051,321.318,304.049,289.377,322.524,310.502,299.702,287.178,248.549,246.408,250.207,218.422,271.543,208.315,241.632,232.834,234.538,257.996,331.973,335.275,453.519,561.638,783.347,879.812,954.224,988.840,945.276,774.619,636.727,450.542,379.722,320.913,279.613,261.732,254.906,341.518,543.834,950.954,1946.794,3313.906,4741.291,5907.274,7432.075,8809.817,9974.387,10024.853,
252,59646.892,35439.248,25252.376,30804.682,32204.513,20655.333,17056.781,23323.762,16593.858,12878.270,11302.700,16191.522,23009.896,31116.800,46161.734,45576.476,40683.945,29303.528,16877.600,10121.490,18244.039,46583.631,116476.101,203693.622,307465.531,344344.044,317677.103,217984.655,124762.701,50172.163,13614.013,3191.977,1699.991,1725.007,1296.937,1575.777,1333.237,1172.083,1045.070,1118.616,927.515,719.223,808.003,918.421,956.503,883.452,1141.524,606.781,880.153,705.700,706.323,711.394,574.225,580.357,491.195,654.652,595.361,481.875,409.731,505.991,574.596,610.989,555.542,598.200,490.072,383.309,475.386,472.224,409.356,421.500,507.938,417.286,437.565,352.198,259.583,413.214,326.947,408.305,380.898,264.792,290.183,352.930,387.836,211.620,364.131,373.386,322.980,361.219,293.965,311.252,326.325,376.848,282.433,315.428,263.494,328.685,284.783,258.225,216.134,225.659,296.937,319.778,311.503,222.864,276.475,264.159,244.408,257.881,244.790,292.925,220.242,261.510,234.030,225.749,237.455,222.062,205.970,204.117,164.377,202.605,214.589,220.800,180.143,192.831,221.156,252.721,354.056,457.175,695.791,727.700,838.732,905.305,900.910,784.373,694.724,519.591,411.008,348.340,260.366,256.137,187.343,220.903,298.250,488.489,1039.935,1783.861,2635.446,4173.454,5604.580,7537.635,9532.001,
254,46098.622,44023.577,27733.576,32715.103,29758.619,14861.652,13286.820,16572.724,13000.467,14011.853,9519.517,10194.100,13742.888,17742.010,31536.760,37362.053,40784.107,32999.709,25898.819,13065.021,8010.721,15088.883,43299.658,103977.061,195131.259,276856.475,326262.316,293158.819,217245.532,117631.877,48992.845,13274.875,3775.076,1447.277,832.362,1108.124,1086.930,1005.397,1090.649,1018.168,1066.521,705.858,703.733,595.846,691.528,784.718,744.980,878.475,590.005,460.045,600.102,657.932,536.946,476.395,587.288,583.274,455.899,477.461,587.013,467.206,468.077,515.153,421.210,475.814,509.991,396.153,435.418,324.206,346.771,388.296,349.321,360.401,299.038,297.970,386.029,299.555,398.113,416.739,318.601,326.439,317.769,295.300,325.916,236.972,349.946,317.340,286.697,251.744,241.969,300.548,293.314,295.185,258.272,208.585,325.788,307.017,282.151,270.333,241.129,213.061,293.402,299.356,220.044,181.059,257.246,223.720,281.009,205.199,267.641,238.486,227.121,191.985,225.827,180.681,195.766,240.437,198.190,253.901,222.086,189.997,212.552,165.889,201.631,181.054,185.314,224.579,171.082,296.670,399.044,467.176,585.679,682.807,689.419,827.660,731.042,705.032,625.973,489.805,380.437,286.807,245.456,206.619,240.479,208.819,305.401,479.289,821.163,1558.690,2495.674,4138.036,6078.440,
256,38399.785,36600.075,36614.337,36200.429,19502.699,27210.774,18600.130,13107.910,14162.646,8636.842,10152.439,6661.636,7870.004,10782.912,17195.026,27216.140,32761.438,34798.137,29982.171,18742.602,9766.534,8188.457,15227.534,41383.204,98916.372,183774.174,265849.444,295058.952,279411.648,190688.368,104591.417,40523.987,13419.597,2584.693,992.771,675.752,885.403,602.294,673.456,844.806,984.097,719.667,734.589,763.021,627.910,753.318,562.288,735.191,617.120,511.422,612.739,433.360,633.983,531.465,490.909,359.428,525.740,507.443,622.900,442.042,494.498,408.516,306.163,383.675,314.909,230.758,395.698,351.589,406.026,327.985,291.341,280.965,302.590,316.607,300.908,229.216,194.076,265.193,231.622,282.499,256.550,269.967,314.192,257.083,269.731,243.139,302.556,249.208,234.589,260.807,242.191,196.763,262.934,206.723,254.796,195.541,252.306,221.967,277.348,243.297,190.251,220.861,205.353,202.908,203.475,232.484,238.735,206.194,196.228,196.955,169.616,188.250,179.456,154.439,189.515,193.096,150.168,164.244,151.722,166.788,177.229,160.947,131.872,182.396,121.513,172.863,150.185,172.169,236.855,241.142,317.568,377.973,512.866,682.413,694.057,735.158,703.877,681.705,585.227,440.244,280.035,219.603,206.519,181.449,176.065,159.530,227.883,454.651,757.882,1615.963,2947.767,
258,29868.917,33453.744,25506.686,13946.654,18106.378,13270.258,14336.156,11606.126,10397.217,8439.732,8880.805,6029.381,5490.142,5922.093,9974.132,15768.964,23060.864,29540.843,30020.554,24159.775,14870.727,8938.447,5714.383,12357.435,34718.668,87874.503,168548.126,239402.422,281038.550,252704.692,187716.010,103496.490,46748.436,12950.458,2501.524,981.709,893.928,712.747,617.957,646.510,652.678,846.470,624.284,647.885,501.884,457.734,377.341,570.823,610.582,511.772,572.711,442.360,574.261,415.385,474.731,365.977,518.318,380.634,363.498,424.086,295.132,293.820,321.093,326.397,282.033,256.525,252.327,295.113,295.045,256.542,287.506,266.359,280.347,311.369,275.421,301.174,188.375,215.979,246.363,229.211,252.875,206.474,202.162,260.901,248.122,222.117,195.229,168.330,241.697,240.709,189.005,243.202,257.287,164.038,232.182,182.245,217.310,188.562,223.588,210.007,172.092,182.911,153.583,205.360,186.375,173.595,160.147,149.985,165.301,180.273,165.529,106.694,169.255,166.240,152.333,158.704,177.476,131.830,165.175,111.023,140.373,161.663,168.780,131.530,116.948,159.378,168.187,149.481,155.290,175.849,176.378,223.441,311.690,383.750,492.491,577.493,679.969,662.722,717.562,624.577,435.795,378.804,253.643,183.540,170.415,149.895,155.938,191.662,210.506,389.409,872.586,
260,19897.484,23286.678,12567.288,22377.887,14289.552,15400.526,13700.515,12953.014,8649.255,7757.390,4777.902,5597.089,4598.678,4446.206,5070.230,8488.352,13843.210,20816.039,25771.592,26382.702,21588.242,13328.820,6914.785,4971.846,9695.125,31511.232,77930.315,145553.653,220767.553,260229.363,255680.084,190248.196,112443.663,47258.346,12410.241,3163.735,852.775,753.247,482.863,671.664,707.848,588.273,572.680,432.368,473.038,583.370,487.558,429.270,437.503,511.918,376.051,372.401,361.293,396.308,387.965,424.135,393.487,238.693,383.664,378.657,310.088,267.955,245.664,358.364,253.430,224.218,214.422,269.250,240.227,255.249,180.084,235.262,236.785,191.721,216.385,235.980,180.017,218.754,192.097,199.845,208.316,194.450,211.111,206.562,192.118,163.088,157.479,172.427,200.556,159.072,152.162,214.193,236.055,253.074,160.515,182.678,180.367,182.660,199.085,165.147,186.148,188.023,148.315,163.470,157.981,166.018,108.124,105.848,157.050,114.665,113.049,171.336,158.774,140.214,163.916,112.642,128.807,126.815,134.706,111.759,145.598,115.762,140.920,136.789,141.616,130.716,135.408,120.297,107.077,127.395,143.975,137.102,144.479,212.774,264.549,356.256,477.789,595.461,722.076,682.885,620.267,514.943,440.000,304.686,244.453,158.119,143.269,125.970,133.750,125.817,215.172,
262,22643.040,20055.705,23225.217,17275.148,13531.062,9978.221,5743.138,9799.339,7326.880,7881.960,6129.412,5186.289,4049.374,2964.930,3284.372,3516.108,6901.498,12859.499,19853.182,23654.201,22921.138,18206.684,10225.052,5097.490,4199.092,9959.719,30735.222,75512.753,144213.904,207898.355,264444.813,249743.499,183644.100,101694.259,37473.777,11460.380,2226.287,779.588,502.469,551.032,465.447,444.437,466.557,468.746,540.431,512.724,468.792,380.479,334.058,409.208,363.601,344.517,370.586,279.012,287.683,402.943,224.948,231.036,255.767,357.952,257.833,396.897,271.148,262.251,324.804,232.263,247.805,229.423,176.019,168.034,236.715,203.541,204.527,231.269,201.546,198.783,170.625,228.560,201.171,173.150,132.168,195.101,232.241,163.145,134.885,184.790,177.629,201.310,128.079,147.427,161.631,143.091,166.270,173.460,157.879,163.119,159.973,143.585,98.541,142.211,178.914,173.534,161.780,147.904,137.030,135.843,133.056,132.223,114.820,133.407,126.259,105.740,118.598,128.284,105.718,140.356,116.030,110.724,98.380,90.408,142.521,93.001,125.660,116.718,121.789,86.883,127.726,118.314,90.040,83.206,116.850,70.038,95.121,112.319,140.266,232.032,268.535,426.822,565.678,655.403,596.074,583.902,546.289,457.243,351.974,236.974,181.298,119.033,137.553,131.841,126.295,
264,29032.207,18028.809,16930.004,14299.228,7918.239,8494.571,9276.886,8130.983,7201.456,6548.024,5860.028,3352.129,4475.754,2556.132,2438.722,2372.932,4203.910,7015.777,11160.462,18255.080,21159.743,20662.290,14074.584,8310.627,4593.349,3416.027,8847.371,28823.657,71073.099,130042.319,215168.709,264405.500,246514.646,177945.039,94129.391,39386.803,10560.648,1999.657,589.182,540.817,656.461,498.423,467.584,471.171,360.153,394.252,400.600,496.417,273.278,369.984,439.253,395.942,334.031,218.200,294.688,236.395,299.083,304.936,300.276,235.541,281.272,267.338,216.201,276.420,256.473,236.398,217.733,289.376,121.317,226.043,228.801,132.600,167.729,230.783,229.927,182.991,163.004,182.951,190.538,186.928,142.028,158.867,168.086,165.002,161.084,137.188,140.868,139.709,134.888,178.420,152.803,146.080,141.741,101.565,158.826,140.456,102.321,132.574,139.073,143.754,142.550,137.103,150.021,111.631,154.443,111.117,117.866,118.886,127.345,117.507,94.929,107.904,117.062,103.588,98.083,98.682,110.704,110.009,93.312,106.409,81.918,93.657,83.393,83.394,106.667,90.642,100.518,103.786,109.645,93.815,92.850,82.751,91.188,105.664,78.633,116.914,157.830,245.846,311.915,413.995,503.527,578.850,607.901,583.301,498.781,417.796,282.110,221.390,166.365,134.863,124.955,
266,17360.086,14410.680,10716.839,9587.822,9654.036,10119.928,7554.841,6431.270,7021.055,5102.497,4474.528,2940.534,3595.821,2549.607,1236.662,1826.256,2424.011,3140.979,5991.866,11826.947,15982.739,19692.679,18077.680,12518.123,7130.775,3469.967,2801.547,7964.842,26531.707,63328.555,135296.053,214799.437,250817.548,237408.972,166509.004,93673.214,37028.624,10502.717,2257.042,467.132,463.556,534.944,322.285,341.872,439.113,341.757,274.942,335.226,337.561,270.354,298.252,240.376,313.048,302.823,282.856,205.108,303.550,227.979,183.850,229.628,229.652,215.140,201.020,149.865,198.816,171.189,160.401,216.187,201.765,191.033,155.365,116.503,143.433,152.060,159.605,132.862,134.372,163.064,105.808,147.891,166.694,159.846,128.352,138.654,149.735,128.035,141.852,127.828,146.707,157.880,129.035,137.765,161.437,124.062,157.117,144.928,144.855,114.030,169.339,142.958,112.667,110.663,96.075,124.300,115.792,108.671,106.911,114.321,83.543,119.309,101.779,81.924,103.205,103.616,81.440,94.705,79.446,101.851,94.508,93.102,82.902,91.376,93.479,104.232,80.338,100.124,78.350,110.394,78.689,69.788,69.413,78.117,80.310,59.342,78.730,74.663,100.660,112.641,175.182,224.016,308.122,403.553,486.340,553.238,621.088,507.483,457.713,332.575,250.027,197.067,129.438,
268,20872.611,9749.357,15018.704,9085.205,8034.545,8693.249,8339.777,8353.339,5062.950,3736.749,5487.468,3530.061,2435.114,2728.307,2272.417,1295.811,1868.458,1573.941,2956.796,5985.799,11386.642,15195.017,17564.445,15826.081,10814.185,6365.055,3069.940,2751.006,7293.906,21939.616,65418.045,136615.438,202152.257,244225.000,220815.534,159952.152,85141.541,35219.759,10729.494,1722.697,398.168,388.317,335.565,315.658,395.069,298.801,302.491,245.308,310.541,293.043,345.667,166.581,213.558,278.244,209.113,190.750,195.010,290.869,205.782,187.291,174.958,169.024,207.807,161.322,199.579,156.556,172.568,185.328,166.529,112.361,84.622,159.226,133.333,131.939,117.523,137.593,134.652,123.611,152.942,135.182,129.560,142.859,113.830,116.335,134.313,103.389,85.927,120.158,106.173,148.284,122.535,121.672,121.607,141.406,120.790,108.052,121.809,106.433,104.691,118.047,101.275,88.648,104.178,99.443,91.598,101.000,79.104,81.453,90.388,80.289,87.012,74.774,119.883,101.579,88.600,80.939,71.826,96.474,91.482,64.708,68.941,79.740,80.528,69.217,71.642,90.351,81.321,83.424,91.866,91.120,84.605,64.968,74.764,70.325,75.378,59.072,74.704,79.046,92.784,116.245,168.882,231.767,337.961,435.029,472.765,500.426,491.473,461.511,404.448,286.834,212.492,
