238,59402.926,56224.025,48016.003,35144.927,32740.199,30951.518,48714.996,53063.824,68822.715,60498.995,66349.764,41910.352,36810.643,39346.871,79088.037,155200.640,270001.850,366609.590,405163.819,372606.072,276238.860,173194.292,70885.084,24783.135,7346.386,3283.948,2817.155,2175.272,2524.241,712.085,1984.775,1962.925,1705.296,1842.880,1357.799,1520.873,1327.842,1704.496,1242.100,1232.183,1225.557,1268.766,1145.716,906.482,1222.917,1287.052,1265.696,926.466,1259.444,735.312,858.899,753.520,913.878,761.519,1198.172,869.266,871.487,789.458,619.199,830.688,746.038,585.030,515.181,822.981,803.176,651.547,607.625,472.977,606.630,666.604,519.930,522.870,672.490,786.526,485.966,639.452,450.689,517.969,364.446,517.063,470.299,465.068,577.050,581.325,512.874,459.335,564.885,461.070,459.529,456.777,458.213,527.006,441.847,423.284,552.122,504.933,375.425,506.695,429.859,402.587,422.115,274.619,393.349,381.735,418.843,380.847,401.082,361.320,341.010,325.157,349.140,414.938,382.881,426.041,468.267,454.368,605.383,571.204,802.935,857.330,784.695,831.097,739.951,691.187,485.978,471.151,463.914,356.850,394.925,648.023,1116.720,1739.461,2545.608,3517.362,4647.129,5943.673,7153.127,8821.331,8979.696,8586.066,7417.171,5680.420,3930.238,2622.944,1676.400,908.709,505.932,332.185,267.883,292.412,315.302,
240,93930.170,73822.056,52146.517,47611.072,35818.802,40055.054,36216.935,37270.996,58657.383,60665.466,71309.248,62948.247,43601.725,30949.925,42587.514,78464.428,169893.481,286680.222,388197.810,434400.899,397028.359,296115.013,158072.974,76129.708,23040.845,6602.728,1808.506,2122.286,2042.952,2280.457,1690.820,2620.477,1845.366,1454.874,1890.756,1593.869,1403.763,1908.239,1449.355,1348.038,1263.832,1134.987,1542.594,1432.334,1719.966,758.818,1041.475,1396.319,903.417,841.117,1031.351,771.742,801.048,735.046,785.555,835.411,719.880,705.451,644.807,985.114,790.438,568.671,781.835,567.540,397.977,599.208,752.573,451.542,550.209,576.842,769.121,566.496,654.306,605.758,552.660,571.050,439.767,511.302,602.244,511.383,521.331,472.871,522.457,474.136,523.827,501.731,453.547,437.871,453.125,381.550,519.031,534.554,540.613,474.680,322.448,399.322,502.552,540.020,459.602,513.680,355.903,446.970,392.856,501.929,417.261,306.422,362.321,382.133,455.217,391.666,338.249,385.002,283.987,443.802,342.979,438.846,472.204,600.551,558.824,727.383,898.701,939.362,919.449,829.271,671.169,657.782,547.322,448.356,348.503,336.467,433.330,740.497,1152.382,1796.056,2770.241,3975.398,5621.985,7667.042,8836.803,9761.153,9522.553,8402.194,7411.689,6060.000,4173.438,2820.227,1748.509,908.542,512.471,373.305,313.645,
242,77093.745,77630.620,40615.358,54413.098,42082.877,34457.231,36608.314,35005.946,44210.530,55434.174,68983.778,67418.012,55748.524,36904.539,29532.771,34089.481,78230.098,168851.187,289245.841,413106.761,463676.195,430737.159,304164.538,178020.221,83216.404,26387.619,6703.661,3230.089,2272.270,2592.335,2438.493,1949.065,1754.116,1554.554,2126.911,1837.581,1349.446,1728.752,1649.024,1483.808,1326.678,1171.980,1261.028,967.318,1172.783,786.971,913.297,1476.664,1063.914,968.761,834.038,1264.614,786.295,1067.749,666.400,777.370,881.311,858.875,642.912,804.179,937.250,842.735,612.276,807.974,521.600,649.892,574.800,735.054,591.669,729.011,635.605,707.327,550.418,505.016,561.616,545.460,429.028,408.371,599.521,462.008,521.824,571.391,371.240,615.100,415.450,585.226,471.630,413.617,439.132,574.056,460.019,367.884,490.538,422.006,456.703,506.779,510.062,487.766,354.320,517.725,511.616,374.278,341.494,446.598,417.190,408.458,318.072,363.901,343.641,431.908,323.206,310.772,339.400,351.530,360.757,324.544,385.837,388.836,449.174,531.549,718.349,887.200,870.096,933.593,954.216,858.339,789.948,630.417,536.715,409.207,341.033,389.431,470.371,587.511,1092.923,1814.862,3027.147,4690.854,6657.635,8149.353,9806.085,10245.289,10846.156,9987.310,8857.128,7184.412,5087.896,3216.150,1900.231,939.762,516.068,
244,48803.290,60810.780,45764.642,56518.267,36098.335,33050.306,34058.449,30665.417,33167.236,37614.731,55357.322,65824.205,59259.270,50774.424,36570.334,25682.109,32169.600,75956.258,160673.746,305133.567,420035.534,481781.315,430994.363,322351.880,194483.913,85305.709,28417.493,6729.153,1968.800,2591.795,1974.738,2162.349,1727.689,1627.904,1732.213,1884.416,1906.780,1409.101,986.822,1832.384,1610.155,1193.068,1205.664,864.609,1052.033,1489.719,993.068,1209.830,745.828,739.940,997.809,829.609,1160.340,877.057,910.986,1167.686,675.412,948.413,740.928,766.041,820.700,807.034,869.325,744.055,768.004,619.142,768.881,733.569,515.505,592.990,532.113,646.734,463.499,500.481,632.561,682.502,504.050,506.615,518.202,393.437,552.860,566.644,504.367,512.043,494.081,423.950,426.599,423.321,480.175,623.981,396.586,426.340,490.838,420.203,420.192,491.473,485.522,436.553,436.265,425.685,404.472,335.953,369.297,377.823,420.445,418.947,378.708,342.716,331.966,402.419,360.122,292.985,360.644,356.354,386.037,318.025,288.428,367.338,368.547,378.251,480.360,646.366,664.303,927.466,947.314,1011.995,1052.032,944.381,745.785,634.141,465.700,360.582,329.058,375.833,351.515,623.549,1103.848,2081.704,3342.961,4992.143,6935.023,8662.079,10170.936,11590.491,11859.518,11003.601,9217.353,7536.002,5345.105,3323.262,1920.063,
246,63536.988,61346.229,32764.914,41451.252,43455.480,27149.213,28692.583,21865.735,20889.701,32551.434,35318.857,51525.958,58627.694,58296.795,44909.780,30742.955,19093.584,30134.507,69917.573,165957.136,302869.481,426510.330,481420.381,441954.519,323871.881,188001.593,81246.929,24686.324,6113.604,2210.797,1778.082,1702.250,2109.329,1170.084,2076.564,1184.549,1567.863,1281.200,1397.999,1288.435,1377.067,1253.039,1382.709,1036.256,960.065,1133.098,1032.685,1216.566,1326.455,1045.297,820.470,539.361,932.142,1009.691,714.833,916.519,700.690,547.125,773.566,586.537,735.148,761.211,597.477,597.846,562.458,452.361,456.393,515.599,562.636,563.511,463.524,474.682,676.493,512.730,577.191,471.408,414.966,540.905,484.623,463.719,497.866,387.987,374.699,452.903,468.922,382.306,371.895,431.672,482.478,399.504,496.101,458.907,379.307,472.720,439.541,495.111,430.021,353.536,386.512,493.210,326.161,221.343,381.401,392.932,301.569,276.812,414.230,332.220,258.083,280.004,334.658,320.201,351.343,261.122,329.017,288.319,255.475,310.088,312.460,271.546,370.113,483.688,524.937,629.507,869.950,913.635,1040.204,1066.996,1010.702,921.507,558.406,500.784,387.178,270.052,264.685,315.892,345.498,652.654,1241.613,2215.401,3620.946,5386.578,7021.193,9299.928,10904.264,11899.909,11784.978,11290.337,9791.108,7261.033,5419.510,
248,66743.737,44443.781,35157.315,31096.321,34193.843,28577.684,26064.988,19331.446,8177.708,22553.784,26790.078,34235.896,46372.007,53085.468,54378.318,38202.264,27069.792,15999.121,25780.684,67196.225,157714.242,281227.966,417941.678,469710.180,438283.095,325086.431,190664.057,80292.799,25639.990,6626.326,1779.367,1837.837,2009.269,1464.391,1196.922,1629.058,1343.550,1382.956,1082.671,1165.232,1044.055,1302.474,1331.641,798.838,1086.764,844.405,1007.970,911.047,750.577,690.163,819.771,872.012,918.445,466.859,672.669,895.038,952.106,564.767,592.195,520.421,578.810,757.596,543.684,535.460,421.651,515.895,520.550,531.693,453.212,461.105,592.715,375.326,618.040,348.077,463.840,432.054,336.028,429.587,521.770,529.413,389.698,444.227,364.505,358.940,393.335,447.328,389.307,501.496,405.890,332.581,409.591,427.911,316.739,416.888,375.117,426.009,334.843,312.915,336.567,405.884,369.926,360.575,342.331,377.761,305.224,316.615,386.478,347.895,282.584,261.266,313.894,273.652,236.357,313.753,275.915,310.938,305.728,274.646,234.109,282.308,256.290,314.547,336.993,390.348,526.645,635.745,851.591,962.526,1020.425,1042.040,899.360,754.138,529.235,425.835,303.457,277.251,260.971,262.067,339.825,574.188,1199.851,2236.488,3342.810,5306.701,7479.717,9410.597,10722.294,12133.974,12692.092,11271.595,10278.182,
250,58225.471,36901.085,41775.606,36854.751,34851.967,28822.174,26611.308,20740.641,13409.960,13758.311,20743.406,21442.840,30731.539,42422.930,49534.554,43682.441,33283.576,20610.507,14180.073,23811.055,68315.955,145206.000,289147.669,398710.855,453050.014,425346.353,311947.807,174739.447,74902.243,26571.488,5796.013,2128.407,1265.641,1152.840,1364.045,1407.538,1261.636,1113.646,1310.472,1182.046,834.907,1016.841,1073.212,847.340,1067.160,837.989,853.133,1067.652,1045.752,834.815,544.545,747.179,660.171,828.625,517.647,602.669,745.491,671.565,666.846,568.241,644.248,521.272,487.100,361.221,329.423,464.897,602.970,488.101,536.704,551.520,477.947,346.707,457.128,553.018,472.844,422.198,289.853,342.920,502.556,338.618,419.180,351.863,387.549,369.093,342.932,343.548,350.874,390.271,325.528,383.532,339.736,314.986,414.562,336.877,336.492,311.965,337.157,274.567,258.850,271.528,249.267,269.926,266.949,333.221,277.256,278.100,250.624,275.825,286.143,285.057,226.742,240.008,223.912,277.440,254.901,232.522,227.270,256.958,219.450,271.223,190.170,236.223,240.249,299.286,369.381,463.269,532.840,697.822,837.255,906.832,957.022,922.935,666.462,624.001,470.625,422.426,318.824,298.788,286.597,248.123,390.924,638.761,1120.070,2226.057,3653.363,5371.669,7145.757,9368.293,11179.459,12104.700,12743.552,
252,31283.959,38382.006,41264.317,38596.941,26154.147,26118.584,28468.315,20084.320,19091.256,11664.289,14388.443,13647.453,17267.997,30113.440,40015.319,41796.759,36474.431,27581.434,17811.383,12070.341,20510.353,53351.274,146506.898,259852.917,378886.129,443948.955,411271.329,297762.970,172042.880,78475.817,23898.071,5007.855,1914.560,1080.636,1504.474,1503.915,1000.947,837.849,1112.495,928.887,1136.332,809.533,1066.865,898.480,855.540,1039.261,740.676,934.337,816.657,735.063,839.449,669.856,577.927,830.015,617.520,601.279,615.666,560.072,463.733,597.199,588.841,439.105,524.316,530.675,498.015,428.868,515.637,483.553,495.552,419.753,377.448,434.421,336.899,313.437,414.754,332.009,351.373,308.802,327.113,398.537,327.645,354.009,319.209,418.169,345.370,227.078,350.065,256.583,267.094,378.638,323.706,316.026,341.649,330.960,338.231,363.303,352.387,340.429,202.088,263.202,256.068,180.842,255.049,246.886,213.134,271.578,225.584,199.488,248.460,276.586,269.579,199.053,240.987,207.997,228.381,189.029,217.465,220.426,194.503,204.150,268.037,195.369,171.535,229.616,264.923,303.566,356.534,411.092,586.684,711.099,800.414,821.969,823.093,726.782,678.776,563.147,470.073,306.662,274.476,264.306,189.278,253.422,323.320,581.353,1053.582,2020.403,3299.206,5163.812,6976.274,9144.098,11043.515,
254,44700.314,35569.989,31260.401,29187.870,20274.537,14229.284,19346.212,14306.457,11026.615,16041.237,10091.329,9695.154,10431.475,16153.985,24725.973,35445.861,36850.843,33722.893,23112.046,14467.515,8920.400,16624.005,54261.746,129042.999,239878.601,361930.923,424275.512,394638.330,292341.989,177451.666,75628.765,23085.735,5773.550,1870.195,1660.795,1183.371,1000.422,806.618,704.619,905.551,1033.158,798.935,983.703,655.342,773.821,757.098,595.908,725.320,617.105,670.962,724.193,688.634,725.495,783.097,650.059,462.332,500.924,577.314,475.110,390.791,394.232,426.755,417.048,463.490,550.638,381.378,393.830,422.294,292.434,356.058,363.115,341.410,353.710,231.517,371.888,268.126,356.921,275.742,372.481,300.469,309.755,358.289,342.357,286.279,302.335,268.981,277.876,261.293,249.875,264.940,250.242,277.182,240.072,339.668,301.915,291.405,298.691,288.757,200.862,289.038,284.983,208.413,200.924,222.887,242.679,186.685,216.895,229.751,150.339,181.995,192.970,194.757,190.439,147.836,186.669,188.127,198.673,193.647,218.186,167.579,217.881,166.955,174.764,176.014,174.956,175.225,210.540,226.642,329.627,366.921,526.636,660.196,721.176,710.281,754.198,730.152,643.887,437.386,420.873,300.828,213.396,187.522,173.267,200.735,285.644,465.135,924.668,1767.185,2997.645,4809.171,6902.081,
256,31321.881,40574.110,12657.520,20819.423,16614.133,13315.981,17399.996,14817.971,8125.939,12161.668,8392.574,5772.527,9339.963,9290.633,15827.226,25055.495,29615.939,32062.927,28197.584,18962.875,11152.079,7919.920,17947.740,51410.260,122540.108,236050.700,347113.327,399004.583,371240.285,276388.984,158165.277,66251.167,23098.801,4853.843,991.559,836.366,907.907,1000.924,978.263,638.736,865.370,892.170,573.412,656.024,672.124,612.878,457.183,339.346,640.318,399.613,577.924,614.105,473.628,561.910,599.910,498.516,442.873,280.712,526.040,411.467,390.824,389.687,410.760,463.878,234.962,337.479,326.955,248.406,360.229,250.649,338.396,308.762,325.824,330.490,270.523,255.129,284.648,243.272,271.734,265.085,178.289,288.082,234.897,334.901,295.340,274.521,283.835,284.635,320.208,237.449,315.609,291.782,169.503,249.585,227.309,253.195,265.084,228.820,263.760,245.361,199.177,163.237,127.940,264.803,187.541,201.273,199.624,210.474,206.772,114.889,247.951,198.230,199.503,154.907,147.015,151.718,136.717,177.349,169.726,160.592,172.174,145.168,147.451,149.258,137.336,155.647,169.909,159.698,182.481,268.315,289.118,399.181,491.451,567.962,686.551,715.371,723.140,654.120,551.361,472.334,313.067,236.649,228.651,141.100,136.686,157.216,238.591,470.912,968.442,1828.470,3163.946,
258,44629.556,22228.774,21875.762,17517.045,15473.872,14568.717,12448.959,10664.843,8918.257,8307.904,7458.101,5433.011,6405.403,5689.744,8943.228,12725.826,22514.059,28451.330,29716.023,24797.203,15779.976,9596.640,6150.976,13107.292,44779.134,114887.037,222854.476,328446.217,388122.818,356858.074,262685.547,149620.071,71308.330,21490.264,3581.610,1042.611,842.690,799.538,777.739,687.451,676.464,715.492,549.780,605.927,678.126,448.569,527.595,583.705,552.840,645.011,514.032,501.611,409.784,365.035,385.831,320.273,514.029,401.418,409.290,442.845,349.436,419.555,346.811,311.144,334.079,310.243,338.172,195.002,354.359,322.871,235.349,252.728,310.593,281.550,276.349,230.653,223.481,231.992,229.235,279.764,253.101,212.269,264.024,232.564,257.946,119.734,181.961,245.655,217.896,254.450,218.196,222.397,219.516,199.293,188.200,254.838,181.016,206.667,203.312,197.894,157.015,180.581,213.180,192.162,175.302,164.760,152.339,195.149,146.303,171.697,161.776,134.804,142.191,155.633,125.947,158.610,170.134,120.891,185.069,166.859,132.656,163.393,169.264,137.743,109.257,110.912,124.539,136.010,126.484,156.529,151.390,213.784,274.801,341.789,447.415,529.736,660.227,683.794,650.747,607.305,459.786,360.349,267.715,177.200,147.909,126.757,134.533,155.442,227.539,430.862,876.638,
260,29184.052,31389.003,17141.172,16688.517,19468.248,16026.203,9861.233,9641.129,7794.085,6395.156,7688.655,5869.357,4802.739,3815.174,5194.434,7640.089,12611.511,18247.367,23785.085,25645.378,20551.316,14403.077,7951.823,5261.809,11573.409,38459.028,101534.813,205849.756,313225.767,365663.425,347209.685,259938.570,161325.756,70428.816,21379.714,5045.501,1002.043,606.741,501.132,611.236,645.868,528.241,458.293,667.645,513.046,515.789,463.160,445.457,371.041,353.487,434.339,420.153,414.622,513.147,281.983,306.853,350.463,331.403,333.867,288.177,304.107,248.778,302.735,296.406,285.698,225.907,271.912,249.991,186.954,272.241,243.555,236.934,260.291,209.418,288.667,259.737,191.884,206.658,200.518,248.039,139.551,184.824,189.353,167.035,171.952,184.855,231.181,171.093,132.907,138.240,163.251,150.362,178.208,169.417,159.466,163.951,153.238,193.362,155.018,143.475,169.481,182.525,159.013,133.906,146.958,121.599,152.674,145.407,138.976,146.828,120.567,136.686,84.422,137.206,145.191,129.227,145.311,105.626,114.171,95.182,128.786,163.041,106.792,132.804,117.936,118.390,118.964,153.893,113.194,121.199,91.316,120.088,144.351,183.614,224.086,336.695,438.995,590.531,631.105,643.647,572.539,510.245,387.633,304.075,245.429,173.119,155.544,130.460,127.997,152.434,186.106,
262,18505.832,24165.654,19859.424,15399.373,16088.026,11242.589,9089.071,7280.814,7292.103,6343.934,7941.501,4525.341,3146.842,3229.783,3551.729,4299.459,7227.222,11550.302,17123.211,22846.977,22189.000,17903.467,10085.448,5679.021,4114.191,11147.838,39686.662,104324.344,205480.839,295544.515,350485.172,325908.414,248438.752,138769.287,57676.497,21852.193,3643.747,989.726,633.171,549.229,616.987,505.563,570.407,527.637,461.329,524.730,351.979,423.873,465.245,344.247,352.229,370.463,401.181,396.036,345.566,338.981,272.942,358.546,271.673,300.238,316.121,221.917,272.537,284.901,291.113,281.174,170.855,226.960,225.148,241.505,250.877,224.614,167.114,134.380,198.911,200.622,177.377,218.317,217.460,158.525,160.322,211.408,178.879,193.757,170.994,220.338,158.908,141.838,137.627,157.387,136.599,199.583,185.731,154.172,187.676,150.006,164.954,124.386,116.113,103.442,185.751,143.524,139.826,123.076,140.932,148.332,107.222,99.716,134.768,149.255,120.680,112.264,94.253,103.387,88.593,128.390,106.487,101.099,90.159,102.921,90.696,97.662,92.399,95.362,121.762,97.198,113.960,112.099,117.866,100.947,93.153,91.539,98.382,103.083,147.661,209.090,271.888,407.820,492.217,583.022,597.157,601.794,511.682,467.524,370.878,249.716,189.947,139.336,107.812,127.883,134.089,
264,12521.817,16010.699,22186.801,9916.462,10130.665,10041.764,8630.178,7584.927,4974.544,7069.881,4099.024,4197.805,3806.489,2719.619,1565.390,2647.189,3510.353,6755.260,11040.541,15951.810,20198.751,19663.316,14953.463,8807.472,4666.401,3838.628,9825.184,37295.906,100072.660,186251.813,283634.470,335978.527,322242.044,237608.017,133151.299,68357.749,18001.646,3338.226,717.873,568.495,557.077,462.330,420.439,446.699,395.142,372.508,359.674,357.391,423.928,277.492,370.809,352.119,356.243,238.655,291.489,285.020,188.151,288.482,307.697,231.300,257.202,219.004,178.569,235.054,208.430,180.578,130.277,204.049,222.658,184.124,173.409,154.791,170.654,171.102,128.417,144.758,158.085,139.633,146.799,145.991,163.241,154.421,187.183,133.108,143.903,153.139,148.938,150.148,155.989,170.435,135.059,153.796,155.080,134.845,154.102,94.731,145.929,135.673,106.205,131.470,124.542,134.806,139.504,95.580,97.155,125.459,98.047,132.425,95.841,110.368,121.920,130.508,113.125,79.408,121.194,86.129,86.942,95.614,101.940,89.041,107.005,80.226,85.259,73.436,90.493,106.779,90.874,89.273,93.411,89.266,82.265,115.353,81.811,91.583,75.096,105.266,132.975,207.156,299.519,401.824,457.997,543.995,580.848,553.045,481.720,390.104,294.239,218.613,164.353,139.142,82.320,
266,22795.359,17134.951,13965.205,10241.996,10563.310,11821.703,7249.293,5850.312,6745.598,5440.592,3772.181,2575.092,4300.752,1968.578,2529.745,2534.170,2200.118,3245.850,5469.531,10194.525,16118.281,17947.733,17371.101,12859.690,7865.687,4003.942,3400.786,9786.095,35122.593,89311.205,178992.584,271996.885,325460.784,303784.831,228010.459,147708.393,55019.683,16702.070,3357.458,696.376,505.043,436.574,380.677,438.958,330.918,316.015,371.687,301.894,312.866,279.252,342.214,358.598,278.568,177.832,339.967,247.094,240.383,182.279,239.412,234.773,181.655,254.887,187.926,187.607,232.057,209.136,212.203,152.147,154.202,150.688,196.481,116.553,147.005,170.467,143.457,140.034,160.670,124.187,105.890,176.800,170.100,142.568,111.832,136.702,103.459,129.431,142.314,146.986,116.591,180.635,159.208,152.752,114.137,155.127,118.342,119.238,145.866,112.427,125.286,106.839,93.007,113.290,101.026,141.877,109.235,99.236,94.384,114.013,110.610,93.200,110.781,110.768,60.828,97.469,79.943,80.095,78.707,70.892,90.605,92.530,80.505,93.269,93.743,65.105,74.725,65.464,85.416,67.651,82.403,81.245,73.189,87.445,77.455,81.705,74.674,73.605,99.332,118.331,164.283,220.194,299.886,403.897,473.211,512.179,539.500,500.587,430.964,323.428,239.597,174.008,135.003,
268,19327.706,15785.296,13800.776,12921.499,10407.525,8393.183,6815.408,6950.265,6648.339,4625.266,4060.861,2829.382,2749.673,2836.203,2624.838,1757.206,1216.976,1313.807,2809.395,5399.001,10310.355,14767.459,16990.839,15658.106,11160.059,6067.658,3178.186,2910.618,9294.984,30556.142,85209.291,174048.547,259931.943,308586.955,293953.206,237337.036,122261.656,51265.591,15350.151,2581.768,450.353,420.879,263.354,411.391,339.128,304.247,249.545,268.351,249.160,296.815,299.875,240.660,175.161,212.695,257.497,194.371,257.408,184.667,240.633,229.445,162.261,181.302,97.516,122.669,167.335,159.802,191.495,157.151,198.710,153.948,166.528,127.745,149.054,136.468,140.119,153.870,123.421,120.960,134.282,137.872,85.630,94.231,108.275,122.285,134.857,113.003,126.448,130.350,162.823,112.662,120.724,125.083,103.002,126.704,104.924,99.532,108.488,121.323,103.367,115.461,74.943,102.382,117.697,89.574,104.347,81.344,85.270,103.064,104.217,76.946,81.868,76.456,77.465,84.875,74.904,69.366,85.326,93.882,102.710,77.529,65.988,84.374,96.146,93.886,75.541,57.622,73.651,80.689,86.237,77.646,72.539,68.669,74.080,65.618,62.203,52.889,69.420,61.541,77.877,109.720,175.484,216.600,324.685,384.283,465.176,481.916,474.327,442.831,376.580,282.016,212.894,
