238,52546.708,45410.587,42376.795,50529.554,45103.447,35014.493,52034.984,57844.013,72075.051,74581.266,70864.296,46997.257,32152.345,35372.631,64828.779,124472.792,206788.753,283928.709,308076.159,279496.090,196050.862,118529.061,50739.605,17152.151,5734.282,2694.136,2803.914,2185.832,2268.627,2435.675,2176.701,2224.326,1657.535,2102.485,1801.660,1807.272,1757.493,1698.826,1772.937,1556.974,1483.900,1347.664,705.277,1609.091,1384.128,1075.038,1368.255,1698.399,1300.117,1231.327,977.118,990.014,1209.613,961.476,806.639,1301.172,1042.021,1062.580,790.329,701.034,937.071,854.385,985.479,668.056,800.362,606.545,646.877,507.830,778.195,681.235,596.317,750.233,675.897,482.667,678.114,445.403,538.227,605.406,622.607,503.369,448.368,628.485,549.850,480.450,643.326,419.944,514.451,491.670,482.998,583.855,482.128,363.988,520.893,478.015,464.216,424.572,479.396,426.263,461.010,470.768,393.074,475.541,393.747,321.095,339.428,402.280,283.163,405.086,357.311,379.539,420.142,365.324,319.160,419.828,455.160,543.524,662.798,768.514,884.107,921.938,921.920,968.406,773.475,761.252,596.931,441.583,411.329,369.766,402.612,552.242,787.550,1281.431,1804.781,2626.450,3664.816,4691.722,5760.070,6512.914,6769.787,6334.706,5417.129,4131.987,3095.319,2209.087,1200.915,655.867,447.152,307.779,332.064,308.135,371.180,
240,64650.775,56884.237,54699.122,33348.934,46292.488,27481.301,43210.186,51984.362,53500.428,76199.180,68990.836,58499.844,40570.939,31134.431,32293.884,70528.618,130185.903,222289.622,295276.802,328531.852,289757.609,208352.436,111872.078,49447.077,15170.694,5304.709,2698.846,3054.533,2315.304,1596.622,2834.493,1811.893,1944.593,1927.385,1701.022,1737.846,1317.070,1734.904,1336.100,1229.204,1439.168,1417.385,1105.821,1127.354,1417.178,1087.028,1280.482,1337.456,1281.004,992.747,1086.991,1048.444,1086.640,1145.553,1042.767,857.156,986.970,828.009,793.403,774.905,557.493,789.767,670.189,868.984,719.025,630.135,758.624,693.721,706.185,558.003,631.857,709.720,571.835,564.806,784.270,667.754,560.724,634.461,471.909,589.481,605.609,538.348,575.980,501.529,521.893,455.105,467.147,564.262,540.122,563.323,452.639,462.718,568.892,503.735,330.815,505.639,533.377,464.417,522.445,479.498,400.471,497.844,509.460,352.249,361.978,338.830,433.696,397.324,495.175,429.090,384.795,425.071,411.916,337.619,363.460,512.330,471.887,575.405,767.077,831.685,817.974,1069.417,1012.312,913.158,879.612,628.711,519.022,437.104,446.488,388.239,489.133,498.817,900.111,1342.138,2111.723,3133.851,4530.819,5726.629,7074.584,7451.323,7388.794,6946.848,5723.723,4502.387,3058.134,1908.332,1149.240,606.506,421.278,347.135,307.433,
242,78500.958,67524.286,53177.888,31843.436,42984.906,36128.267,35564.646,35039.605,49837.453,60416.453,72879.691,74986.035,58089.974,41119.030,24261.918,32238.273,65051.037,136409.431,220099.332,316534.388,342158.550,314830.492,224354.827,126251.754,53814.491,18047.855,5625.483,2609.982,2496.391,1743.591,2283.857,2382.550,1625.490,1446.283,1666.925,1621.544,1673.689,1897.723,1437.725,1643.516,1741.075,1386.423,1330.081,1663.409,1344.245,1108.237,759.232,1509.034,994.169,1245.489,961.480,845.568,889.122,1009.035,1156.830,873.807,801.391,880.622,635.461,765.598,765.734,884.028,746.659,733.870,907.327,628.416,723.466,590.636,507.842,665.579,618.969,566.404,784.747,555.705,615.375,600.138,464.228,595.239,646.194,554.473,616.070,481.431,581.762,471.837,530.306,542.045,475.845,561.555,503.737,533.864,471.319,478.168,508.508,533.766,444.815,650.200,381.368,419.848,502.637,454.290,529.954,418.963,457.779,464.438,406.460,286.875,397.368,338.367,491.777,280.904,282.235,357.678,348.620,372.767,388.275,404.751,422.006,454.097,471.610,673.940,782.285,960.223,1038.285,1100.196,1017.880,943.933,804.442,621.275,501.287,505.806,374.540,356.815,433.913,499.847,871.183,1502.023,2486.212,4052.371,5401.834,6978.980,7653.198,8137.345,8172.564,7549.970,6148.317,4671.327,3310.932,2156.012,1419.384,785.463,470.441,
244,78358.268,54066.230,57713.720,46144.801,29523.226,26230.672,38976.447,30803.883,37677.549,45717.300,59740.088,70712.798,71343.136,54793.159,31930.152,24387.625,29087.857,66140.105,128606.134,229869.038,321788.673,357073.550,319356.592,236152.269,134197.880,56427.279,19520.172,4193.669,2595.130,2412.069,2210.023,2044.875,2405.108,1733.641,1742.942,1924.099,2274.921,1971.833,1593.188,1589.206,1971.813,1763.031,1470.077,663.184,1259.528,1354.923,1181.135,1263.148,1276.288,1376.495,1308.735,1190.903,998.501,983.993,840.760,871.644,944.090,1169.394,755.652,815.921,863.621,700.478,709.653,752.952,589.968,684.659,557.563,698.999,563.333,645.820,417.286,502.491,580.407,537.279,406.400,457.871,450.873,544.295,570.152,583.500,578.898,500.240,595.781,472.262,487.355,598.059,451.589,435.937,496.708,417.548,485.997,423.165,488.975,649.760,537.802,508.533,449.122,481.644,378.701,402.879,431.647,383.924,469.521,460.018,407.582,427.539,358.263,360.592,358.770,322.813,305.632,340.900,343.145,314.614,350.043,307.344,274.375,383.984,392.338,447.123,455.674,717.702,808.013,955.443,1058.405,1035.554,1078.937,1001.628,764.291,674.406,539.788,415.258,295.497,298.099,341.562,485.949,938.702,1813.322,2716.487,4020.031,5526.945,6810.515,7720.090,8230.503,8165.569,7483.748,6440.316,5004.775,3608.753,2493.702,1338.804,
246,67801.128,49509.180,53105.927,48700.895,34721.637,38030.711,23792.587,22985.488,32591.386,29670.428,45333.354,60987.129,64332.476,62702.966,46352.356,29187.273,19442.582,28814.064,56548.380,136795.042,228632.413,311663.703,357255.633,322469.841,233527.031,131675.157,56484.314,15537.561,4138.662,2149.269,1588.519,1847.646,1528.439,1719.449,1881.629,1613.528,1450.518,1416.501,1415.610,1669.272,1312.782,1708.609,1089.962,923.693,1473.303,1238.753,1175.717,1119.550,1183.855,804.828,1003.141,1189.328,945.561,1080.868,655.312,899.021,830.165,727.745,731.209,823.059,696.674,822.084,792.438,457.613,510.218,598.394,659.757,653.767,692.862,453.229,652.801,481.041,695.834,570.700,502.565,439.346,647.485,607.118,594.316,444.985,473.678,472.661,523.028,385.392,466.380,455.544,523.510,403.166,487.176,473.344,401.259,453.239,376.211,489.382,465.977,405.015,321.238,414.787,406.941,416.316,422.166,357.285,383.940,402.838,331.916,383.041,372.117,381.507,392.902,352.380,321.771,320.470,343.967,300.320,321.107,378.106,268.316,358.862,309.829,286.396,304.160,463.682,572.719,730.552,862.478,969.085,1100.069,1083.786,1056.309,918.544,768.134,529.174,396.209,327.093,320.142,245.663,351.728,640.291,1068.069,1766.264,2839.817,4089.836,5469.158,6965.391,7984.606,8515.781,8375.037,7787.133,6875.320,5391.550,3771.855,
248,39161.608,56309.734,50561.086,36579.187,25534.401,20137.497,33577.314,22188.183,17877.282,24599.563,24776.213,40881.856,51275.378,58177.106,55040.554,43637.544,26412.519,17317.110,20962.397,57557.207,126822.980,213430.965,312263.554,348009.188,329741.335,241736.641,137942.457,53664.726,15831.316,5089.400,2017.562,1698.058,1546.661,1902.536,1366.097,1237.901,1385.533,1005.001,1544.409,1362.185,1171.515,1376.318,1226.631,1093.214,1079.541,907.040,1075.257,891.341,644.373,832.971,900.265,824.622,807.361,868.035,851.810,917.491,614.691,940.702,912.714,682.388,606.580,729.213,532.822,574.590,547.577,534.200,687.787,408.554,616.133,517.584,412.468,508.783,494.172,560.796,537.032,474.257,480.157,447.954,612.081,464.489,396.588,457.058,547.081,354.746,477.594,433.330,361.478,381.195,400.150,425.101,471.671,365.464,331.993,357.457,405.508,343.733,399.711,431.126,362.783,453.349,387.659,362.639,372.898,370.438,314.259,252.331,291.571,353.169,292.363,364.729,274.293,218.794,303.471,294.237,260.946,300.118,288.285,286.570,305.003,241.423,290.753,288.659,362.634,444.595,566.381,725.902,789.861,983.167,1069.948,1062.327,892.291,790.502,572.136,447.899,339.753,276.310,239.607,249.498,330.844,543.578,974.231,1620.505,2697.972,4087.640,5433.397,6819.413,7921.176,8706.949,9121.210,8492.769,7472.382,
250,48558.359,63752.440,48068.586,28816.755,26294.993,30348.664,18048.054,18533.274,18655.419,22219.533,18523.457,25873.533,40019.938,48306.361,54007.408,47564.715,33058.411,22014.846,13740.543,22217.242,54802.404,115786.420,215941.874,299517.235,345915.707,327633.401,235529.016,122376.052,47523.722,18348.923,4212.980,1807.530,1452.289,1579.141,1563.473,1357.431,1521.105,1097.131,1044.473,989.009,1332.062,1251.568,981.620,963.472,958.960,855.051,543.430,857.092,848.864,789.505,826.725,766.089,711.923,582.994,857.696,699.717,644.954,779.750,768.464,620.796,512.974,628.949,493.747,649.756,561.874,566.655,473.650,563.769,541.196,388.127,486.334,591.406,444.762,475.533,381.335,378.871,341.724,415.199,369.161,404.464,406.132,371.526,392.540,371.755,338.534,339.185,345.186,392.363,403.571,366.680,378.612,430.052,410.153,398.252,327.734,384.852,437.539,326.722,387.009,354.436,425.382,340.198,348.759,276.550,261.677,265.048,327.317,207.148,301.437,266.962,267.053,325.756,338.404,314.741,275.093,251.552,230.338,277.055,299.574,268.141,258.626,268.086,236.194,261.980,385.578,461.932,588.431,746.758,936.974,1040.910,1008.652,999.657,730.901,683.441,481.785,380.247,280.485,261.761,198.943,255.207,339.695,517.565,916.490,1677.351,2749.119,4152.224,5521.583,6926.315,8322.345,9269.592,9145.435,
252,57062.691,43633.971,45034.138,28694.806,23903.646,21508.093,15697.874,14621.476,16389.966,16604.796,11320.864,14868.258,23952.221,31884.622,43292.914,46444.819,39781.361,28597.370,17504.123,10974.910,18324.123,43548.158,113850.560,198141.094,289316.120,345014.050,315832.257,216187.788,120607.253,63726.433,16028.611,3625.834,1677.470,1438.482,1396.825,1315.116,1076.055,1643.969,1456.406,1328.630,738.472,987.141,1122.763,1038.823,865.094,842.866,835.105,896.374,760.560,722.543,914.582,757.766,691.992,732.526,689.333,549.278,620.899,703.426,648.169,444.954,521.033,551.144,516.495,433.950,557.879,422.671,380.032,493.709,359.187,476.562,519.823,436.998,513.346,408.717,333.102,410.387,334.295,402.644,349.834,349.480,388.755,380.751,414.675,342.002,344.564,361.109,330.486,314.932,328.002,208.814,370.884,372.747,364.285,311.942,302.874,360.063,327.908,333.763,272.851,370.939,297.479,325.396,325.012,338.638,187.042,257.255,340.793,246.968,270.526,267.410,258.126,280.212,234.119,244.162,237.438,217.530,225.588,239.571,239.813,210.352,209.408,209.125,210.037,187.422,205.020,267.022,321.391,481.098,609.623,734.753,937.409,890.583,917.123,830.950,661.234,542.226,443.439,367.538,300.625,245.894,205.366,216.225,251.953,507.050,987.726,1557.349,2566.126,3925.338,5317.345,7102.638,8329.573,
254,53116.100,32843.709,32361.527,32039.924,23640.547,21503.048,13171.462,18219.044,13530.600,13385.308,7618.805,10799.149,11809.977,19099.928,29500.162,37223.337,39783.475,33921.967,25975.846,13126.713,8959.901,14487.018,45372.699,96707.761,180457.104,274018.189,319300.118,293586.634,213807.522,145913.213,54853.439,15268.198,4097.359,1365.008,1152.368,1201.130,1337.155,1031.764,943.303,892.780,1012.448,707.826,651.274,687.104,960.589,755.231,697.986,664.589,915.174,740.223,649.941,616.363,557.013,554.473,674.572,437.297,553.154,556.283,327.397,493.672,560.621,444.859,505.137,426.789,393.202,524.927,362.833,327.443,456.828,454.530,424.457,380.049,397.053,331.119,338.734,312.136,334.675,288.129,329.440,292.162,345.591,328.188,360.968,325.970,239.385,266.664,387.691,302.799,305.251,335.961,332.584,261.456,284.699,301.446,318.807,284.560,287.436,237.731,225.385,233.243,273.736,209.222,239.922,252.636,308.472,278.769,219.508,192.367,252.947,222.208,150.282,214.082,181.934,251.075,228.753,158.652,167.421,185.252,196.637,160.403,179.646,173.419,209.097,176.556,224.650,167.505,238.950,314.190,354.716,453.924,648.322,692.404,711.482,789.674,782.062,713.349,661.323,547.371,397.401,316.641,258.295,213.327,224.747,248.366,299.026,421.880,789.186,1503.614,2438.090,3703.750,5134.748,
256,38193.173,25328.664,24341.638,25670.100,18033.275,12294.575,13980.205,10411.509,13537.589,11531.397,6152.117,7708.976,9791.657,10317.632,18315.591,25264.488,33244.835,33946.580,29763.565,18240.560,10950.624,6813.942,16662.389,40933.747,91868.033,175396.175,256855.156,293509.552,274891.056,228127.262,115642.986,45259.450,16681.202,4032.116,1262.629,1003.395,875.370,670.639,874.010,921.348,703.602,922.172,699.563,706.509,887.135,653.636,613.454,647.754,636.779,506.767,515.976,700.537,608.899,612.586,622.982,549.030,286.664,357.163,521.059,226.117,417.353,486.918,470.360,273.206,345.640,287.473,398.640,354.050,362.081,398.353,439.891,281.201,350.809,321.206,327.336,339.590,366.714,281.473,276.475,326.186,287.982,260.550,269.781,278.967,232.013,258.594,309.140,202.499,281.164,226.796,277.919,320.632,174.747,227.731,208.304,228.130,224.435,231.893,234.502,265.713,251.999,250.865,155.924,209.212,243.085,224.035,213.391,232.956,204.566,208.004,201.710,141.353,194.012,154.096,218.222,163.675,140.519,194.807,195.768,147.717,141.803,153.435,153.342,175.437,168.148,128.843,195.600,211.358,213.238,223.240,355.120,439.376,511.084,594.680,730.690,728.390,688.351,666.271,600.517,455.609,310.945,222.754,185.206,194.263,177.907,191.492,230.719,411.679,732.521,1392.035,2560.091,
258,22910.979,26571.370,22689.741,20311.824,20004.612,11216.835,12961.703,12831.008,8336.969,9511.854,5960.551,6312.611,4900.579,5809.780,9118.415,14787.036,25865.373,30399.150,30127.400,23528.858,15368.332,8913.633,6344.198,12113.077,33530.429,84930.582,158262.850,233992.958,282107.151,282512.352,195876.603,110301.569,53662.658,17482.142,3623.658,1013.677,807.632,635.060,812.499,715.996,670.244,698.690,630.567,877.438,629.779,560.619,541.223,552.168,405.059,470.145,516.067,604.105,648.092,530.236,531.009,458.142,349.355,430.486,427.025,333.091,343.909,396.981,383.177,296.436,322.683,330.948,298.248,316.563,284.328,294.579,296.333,337.040,264.696,276.605,222.390,214.325,311.185,254.849,256.471,274.883,229.268,263.275,227.451,182.181,242.823,191.561,251.401,235.220,177.969,263.219,159.857,161.642,237.949,238.338,225.442,176.851,243.426,239.184,211.659,229.646,247.992,213.179,198.771,181.342,172.802,195.921,163.085,193.802,138.491,183.518,155.397,154.831,187.974,149.079,133.050,171.426,157.687,157.430,158.023,161.710,127.205,119.973,125.720,146.042,131.630,143.193,126.400,170.349,143.165,164.476,195.579,227.853,274.004,394.630,508.609,569.931,644.850,742.100,720.263,642.318,484.729,374.031,245.677,193.015,145.231,174.449,156.244,155.592,230.080,399.758,676.364,
260,31139.456,23445.081,17638.642,17178.815,10308.395,17914.274,11795.400,10604.241,7736.701,4469.979,6923.849,5475.282,5789.856,4935.507,4677.984,7701.936,13984.134,21215.803,25700.395,25621.638,20968.895,14203.535,7733.811,5056.128,9410.177,29633.043,72002.987,141244.057,217836.950,269887.843,254672.738,192946.406,125231.460,55473.347,17767.700,3443.921,991.452,747.922,572.445,524.299,479.423,640.303,568.816,630.388,506.959,420.056,462.935,496.679,496.892,301.551,376.296,429.485,556.074,416.139,345.774,344.757,345.353,307.103,366.803,355.003,241.274,311.437,335.482,327.593,364.064,415.141,265.938,234.558,257.452,284.190,249.619,248.340,279.101,272.672,165.425,284.562,183.843,260.435,163.190,178.614,184.297,207.191,193.898,187.740,181.200,179.650,190.130,230.824,219.833,206.772,203.265,190.790,210.326,180.309,159.021,181.776,186.883,172.461,172.304,221.643,172.768,177.216,172.016,157.977,151.812,158.787,128.201,150.682,166.011,113.277,165.147,117.094,175.710,174.770,124.629,138.262,120.883,117.956,124.438,141.457,109.064,126.581,130.449,97.390,110.699,102.601,129.917,94.645,109.491,124.522,134.768,143.530,139.642,186.956,313.853,333.358,472.524,616.187,694.417,711.919,595.809,540.911,402.608,318.611,230.622,157.828,150.422,142.060,148.163,158.105,199.245,
262,31915.311,20861.293,19226.918,16894.632,18063.938,13185.254,8607.431,8316.411,9990.790,7054.168,4924.318,5058.715,3503.950,3626.159,3670.858,4270.520,7983.063,12030.024,19332.626,23807.175,23150.796,18319.107,10682.562,5449.870,4167.110,9100.863,28003.897,71320.111,139474.697,207233.830,247004.173,237231.215,190023.904,112528.077,45807.945,12084.251,2452.184,758.399,572.199,585.326,568.354,694.189,517.149,377.766,439.800,575.253,508.354,500.218,378.089,362.639,347.716,444.433,285.672,267.358,397.717,253.265,249.549,265.544,223.023,271.234,289.172,253.696,203.611,197.293,300.511,246.300,257.895,226.271,261.552,194.618,277.238,240.592,214.942,199.233,173.767,182.270,166.472,192.680,192.678,156.274,209.944,171.045,180.579,157.050,201.124,121.120,187.137,152.585,122.896,189.883,194.663,145.359,185.545,156.851,143.580,180.736,183.725,149.567,177.325,158.027,156.267,146.419,175.282,183.630,147.574,123.253,125.020,148.224,125.993,135.985,125.562,128.741,142.574,96.369,122.833,132.552,110.829,107.856,112.180,105.230,124.390,110.198,127.485,95.434,99.300,115.174,90.554,109.516,87.801,108.942,102.096,93.908,94.947,119.398,160.363,188.372,262.932,436.647,501.603,615.898,612.664,625.289,575.305,431.004,321.259,260.176,183.608,133.621,137.198,129.507,140.253,
264,22010.735,19958.553,21520.803,17979.582,16994.260,11373.243,7763.974,6761.801,7819.294,5615.247,4106.620,2994.939,4018.144,2198.167,2632.844,2749.763,4008.785,7008.184,12524.568,17414.835,22534.640,20863.136,14818.366,8868.012,4692.797,3384.506,8226.047,26234.888,68730.091,126325.670,197279.618,238101.599,233543.605,177968.006,99969.436,40602.214,10580.675,2150.679,696.621,650.603,497.947,439.123,499.632,397.324,472.212,481.100,487.100,443.770,329.919,339.880,449.291,382.521,339.446,288.492,293.727,300.575,275.368,238.243,239.540,273.557,331.822,250.728,250.748,180.829,196.365,201.258,193.923,198.789,202.577,231.953,211.910,167.388,208.047,184.745,201.425,163.036,168.128,171.891,181.068,165.781,156.890,197.436,217.159,120.340,154.772,138.552,162.543,138.651,147.425,136.087,158.244,167.740,128.238,134.005,171.916,140.081,132.194,147.526,125.312,124.048,128.617,118.728,120.868,129.836,126.387,159.553,125.930,99.041,108.202,124.481,105.116,97.756,106.839,118.590,115.379,97.378,87.880,95.078,117.939,92.435,92.464,70.424,91.800,104.846,98.057,89.587,105.976,89.475,85.150,78.105,89.885,96.483,102.186,72.645,82.712,101.120,126.140,219.782,286.999,402.893,518.946,559.845,596.099,594.844,510.002,373.183,277.451,214.323,172.608,109.532,121.542,
266,14698.811,17934.525,8062.181,8937.343,7906.958,6913.545,10798.363,6239.868,5678.047,4929.949,4087.361,3718.693,4047.819,3310.005,2583.780,2356.627,2067.660,2987.006,6105.781,11166.610,16893.036,19592.088,17844.677,12733.954,7347.306,3685.598,3004.080,7148.967,25688.849,60962.933,122345.294,189648.611,225358.890,222019.716,161313.800,91529.903,38302.855,10426.133,2299.602,655.440,424.952,480.509,376.034,340.780,421.972,299.238,368.465,437.037,313.121,306.330,328.939,397.534,283.660,318.072,283.199,263.098,201.575,194.948,214.075,172.163,240.504,234.239,224.781,204.578,173.788,198.069,199.352,174.113,189.188,253.159,209.021,149.145,172.535,172.403,145.138,167.863,142.814,146.152,129.371,185.948,131.750,161.510,152.372,152.364,117.314,139.614,155.543,130.837,125.039,124.115,114.502,123.852,124.988,148.608,151.372,134.876,130.644,116.619,91.581,125.703,108.528,129.446,96.873,142.810,129.961,133.969,101.930,124.828,95.329,95.030,97.849,89.618,86.574,101.401,86.363,102.594,96.506,90.903,99.204,98.188,78.076,102.407,87.870,108.415,92.301,83.257,100.473,84.925,86.199,86.617,91.781,55.743,71.496,80.732,68.465,76.107,75.881,116.348,168.545,220.969,318.203,412.825,493.424,554.381,544.945,506.784,416.574,334.293,236.933,209.367,148.060,
268,20354.936,14855.722,5875.839,10968.193,9875.243,8266.018,8394.395,7063.449,4922.500,6738.895,4337.729,3965.048,1981.127,1972.640,2003.829,1792.639,1359.294,1947.025,3308.477,5992.880,11552.625,15731.290,17496.415,15856.222,11353.916,6181.541,3087.088,2506.169,7324.075,21937.697,60672.666,120833.291,174570.279,216681.011,201120.017,155983.076,88016.829,37347.818,11344.745,2066.972,436.429,496.843,299.128,402.545,364.936,269.569,325.850,358.750,334.537,299.130,168.488,273.604,328.333,250.290,245.754,242.833,217.671,259.162,238.796,195.748,225.961,208.543,199.707,218.294,235.427,187.257,184.708,172.497,167.221,145.770,183.814,142.041,153.961,185.983,152.466,168.988,131.292,153.692,127.118,154.452,106.617,144.205,130.941,101.000,124.257,105.253,111.391,117.297,110.247,127.192,96.332,107.567,130.164,134.071,106.214,130.473,121.614,142.899,94.116,125.220,101.804,116.861,104.180,94.809,111.850,85.994,97.145,117.106,75.227,115.886,76.577,86.786,99.878,77.665,95.996,83.596,88.862,99.323,90.391,77.068,76.824,83.474,79.780,82.158,86.102,83.551,62.160,78.032,92.658,82.091,74.891,73.771,60.967,64.199,59.954,66.859,72.176,88.061,86.339,122.253,173.113,253.495,344.551,418.821,496.368,517.276,517.796,479.928,387.971,288.690,197.247,
